43671,116,2,714,57,680800,Long-Sleeve Logo Jersey, M,Multi,49,99,LJ-0192-M
43671,117,1,756,874,794000,Road-450 Red, 44,Red,1457,99,BK-R68R-44
43671,118,2,768,838,917800,Road-650 Black, 44,Black,782,99,BK-R50B-44
43671,119,2,732,713,796000,ML Road Frame - Red, 48,Red,594,83,FR-R72R-48
43671,120,2,763,838,917800,Road-650 Red, 48,Red,782,99,BK-R50R-48
43671,121,2,755,1749,588000,Road-450 Red, 60,Red,1457,99,BK-R68R-60
43671,122,2,764,838,917800,Road-650 Red, 52,Red,782,99,BK-R50R-52
43671,123,1,716,28,840400,Long-Sleeve Logo Jersey, XL,Multi,49,99,LJ-0192-X
43671,124,1,711,20,186500,Sport-100 Helmet, Blue,Blue,34,99,HL-U509-B
43671,125,1,708,20,186500,Sport-100 Helmet, Black,Black,34,99,HL-U509
43672,126,6,709,34,200000,Mountain Bike Socks, M,White,9,5,SO-B909-M
43672,127,2,776,4049,988000,Mountain-100 Black, 42,Black,3374,99,BK-M82B-42
43672,128,1,774,2039,994000,Mountain-100 Silver, 48,Silver,3399,99,BK-M82S-48
43673,129,1,754,874,794000,Road-450 Red, 58,Red,1457,99,BK-R68R-58
43673,130,3,715,86,521200,Long-Sleeve Logo Jersey, L,Multi,49,99,LJ-0192-L
43673,131,1,729,183,938200,LL Road Frame - Red, 60,Red,337,22,FR-R38R-60
43673,132,2,761,838,917800,Road-650 Red, 62,Red,782,99,BK-R50R-62
43673,133,1,762,419,458900,Road-650 Red, 44,Red,782,99,BK-R50R-44
43673,134,2,738,357,161600,LL Road Frame - Black, 52,Black,337,22,FR-R38B-52
43673,135,2,770,838,917800,Road-650 Black, 52,Black,782,99,BK-R50B-52
43673,136,1,712,5,186500,AWC Logo Cap,Multi,8,99,CA-1098
43673,137,2,708,40,373000,Sport-100 Helmet, Black,Black,34,99,HL-U509
43673,138,1,711,20,186500,Sport-100 Helmet, Blue,Blue,34,99,HL-U509-B
43673,139,4,707,80,746000,Sport-100 Helmet, Red,Red,34,99,HL-U509-R
43674,140,3,758,2624,382000,Road-450 Red, 52,Red,1457,99,BK-R68R-52
43675,141,4,761,1677,835600,Road-650 Red, 62,Red,782,99,BK-R50R-62
43675,142,5,711,100,932500,Sport-100 Helmet, Blue,Blue,34,99,HL-U509-B
43675,143,2,738,357,161600,LL Road Frame - Black, 52,Black,337,22,FR-R38B-52
43675,144,1,708,20,186500,Sport-100 Helmet, Black,Black,34,99,HL-U509
43675,145,2,762,838,917800,Road-650 Red, 44,Red,782,99,BK-R50R-44
43675,146,2,758,1749,588000,Road-450 Red, 52,Red,1457,99,BK-R68R-52
43675,147,2,712,10,373000,AWC Logo Cap,Multi,8,99,CA-1098
43675,148,1,754,874,794000,Road-450 Red, 58,Red,1457,99,BK-R68R-58
43675,149,3,715,86,521200,Long-Sleeve Logo Jersey, L,Multi,49,99,LJ-0192-L
43676,150,2,776,4049,988000,Mountain-100 Black, 42,Black,3374,99,BK-M82B-42
43676,151,2,778,4049,988000,Mountain-100 Black, 48,Black,3374,99,BK-M82B-48
43676,152,1,710,5,700000,Mountain Bike Socks, L,White,9,5,SO-B909-L
43676,153,3,775,6074,982000,Mountain-100 Black, 38,Black,3374,99,BK-M82B-38
43676,154,4,709,22,800000,Mountain Bike Socks, M,White,9,5,SO-B909-M
43677,155,3,715,86,521200,Long-Sleeve Logo Jersey, L,Multi,49,99,LJ-0192-L
43677,156,1,753,2146,962000,Road-150 Red, 56,Red,3578,27,BK-R93R-56
43677,157,1,758,874,794000,Road-450 Red, 52,Red,1457,99,BK-R68R-52
43677,158,1,770,419,458900,Road-650 Black, 52,Black,782,99,BK-R50B-52
43677,159,2,708,40,373000,Sport-100 Helmet, Black,Black,34,99,HL-U509
43677,160,4,760,1677,835600,Road-650 Red, 60,Red,782,99,BK-R50R-60
43677,161,2,765,838,917800,Road-650 Black, 58,Black,782,99,BK-R50B-58
43677,162,1,763,419,458900,Road-650 Red, 48,Red,782,99,BK-R50R-48
43677,163,5,712,25,932500,AWC Logo Cap,Multi,8,99,CA-1098
43677,164,1,707,20,186500,Sport-100 Helmet, Red,Red,34,99,HL-U509-R
43677,165,1,754,874,794000,Road-450 Red, 58,Red,1457,99,BK-R68R-58
43677,166,2,729,367,876400,LL Road Frame - Red, 60,Red,337,22,FR-R38R-60
43678,167,1,760,419,458900,Road-650 Red, 60,Red,782,99,BK-R50R-60
43678,168,2,738,357,161600,LL Road Frame - Black, 52,Black,337,22,FR-R38B-52
43678,169,1,765,419,458900,Road-650 Black, 58,Black,782,99,BK-R50B-58
43678,170,2,732,713,796000,ML Road Frame - Red, 48,Red,594,83,FR-R72R-48
43678,171,3,762,1258,376700,Road-650 Red, 44,Red,782,99,BK-R50R-44
43678,172,2,761,838,917800,Road-650 Red, 62,Red,782,99,BK-R50R-62
43678,173,3,712,15,559500,AWC Logo Cap,Multi,8,99,CA-1098
43678,174,4,708,80,746000,Sport-100 Helmet, Black,Black,34,99,HL-U509
43678,175,2,729,367,876400,LL Road Frame - Red, 60,Red,337,22,FR-R38R-60
43678,176,1,756,874,794000,Road-450 Red, 44,Red,1457,99,BK-R68R-44
43678,177,2,725,367,876400,LL Road Frame - Red, 44,Red,337,22,FR-R38R-44
43678,178,1,716,28,840400,Long-Sleeve Logo Jersey, XL,Multi,49,99,LJ-0192-X
43678,179,1,770,419,458900,Road-650 Black, 52,Black,782,99,BK-R50B-52
43678,180,2,758,1749,588000,Road-450 Red, 52,Red,1457,99,BK-R68R-52
43678,181,2,715,57,680800,Long-Sleeve Logo Jersey, L,Multi,49,99,LJ-0192-L
43678,182,1,754,874,794000,Road-450 Red, 58,Red,1457,99,BK-R68R-58
43678,183,1,755,874,794000,Road-450 Red, 60,Red,1457,99,BK-R68R-60
43678,184,3,711,60,559500,Sport-100 Helmet, Blue,Blue,34,99,HL-U509-B
43678,185,1,707,20,186500,Sport-100 Helmet, Red,Red,34,99,HL-U509-R
43679,186,1,760,419,458900,Road-650 Red, 60,Red,782,99,BK-R50R-60
43679,187,2,770,838,917800,Road-650 Black, 52,Black,782,99,BK-R50B-52
43679,188,2,715,57,680800,Long-Sleeve Logo Jersey, L,Multi,49,99,LJ-0192-L
43680,189,3,760,1258,376700,Road-650 Red, 60,Red,782,99,BK-R50R-60
43680,190,2,756,1749,588000,Road-450 Red, 44,Red,1457,99,BK-R68R-44
43680,191,2,738,357,161600,LL Road Frame - Black, 52,Black,337,22,FR-R38B-52
43680,192,4,707,80,746000,Sport-100 Helmet, Red,Red,34,99,HL-U509-R
43680,193,1,729,183,938200,LL Road Frame - Red, 60,Red,337,22,FR-R38R-60
43680,194,1,711,20,186500,Sport-100 Helmet, Blue,Blue,34,99,HL-U509-B
43680,195,2,715,57,680800,Long-Sleeve Logo Jersey, L,Multi,49,99,LJ-0192-L
43680,196,2,725,367,876400,LL Road Frame - Red, 44,Red,337,22,FR-R38R-44
43680,197,1,758,874,794000,Road-450 Red, 52,Red,1457,99,BK-R68R-52
43680,198,1,761,419,458900,Road-650 Red, 62,Red,782,99,BK-R50R-62
43680,199,2,753,4293,924000,Road-150 Red, 56,Red,3578,27,BK-R93R-56
43680,200,2,708,40,373000,Sport-100 Helmet, Black,Black,34,99,HL-U509
43680,201,3,765,1258,376700,Road-650 Black, 58,Black,782,99,BK-R50B-58
43680,202,3,712,15,559500,AWC Logo Cap,Multi,8,99,CA-1098
43680,203,1,763,419,458900,Road-650 Red, 48,Red,782,99,BK-R50R-48
43681,204,6,715,173,042400,Long-Sleeve Logo Jersey, L,Multi,49,99,LJ-0192-L
43681,205,5,762,2097,294500,Road-650 Red, 44,Red,782,99,BK-R50R-44
43681,206,1,732,356,898000,ML Road Frame - Red, 48,Red,594,83,FR-R72R-48
43681,207,1,707,20,186500,Sport-100 Helmet, Red,Red,34,99,HL-U509-R
43681,208,1,729,183,938200,LL Road Frame - Red, 60,Red,337,22,FR-R38R-60
43681,209,2,708,40,373000,Sport-100 Helmet, Black,Black,34,99,HL-U509
43681,210,3,770,1258,376700,Road-650 Black, 52,Black,782,99,BK-R50B-52
43681,211,2,730,367,876400,LL Road Frame - Red, 62,Red,337,22,FR-R38R-62
43681,212,3,758,2624,382000,Road-450 Red, 52,Red,1457,99,BK-R68R-52
43681,213,1,768,419,458900,Road-650 Black, 44,Black,782,99,BK-R50B-44
43681,214,2,761,838,917800,Road-650 Red, 62,Red,782,99,BK-R50R-62
43681,215,2,738,357,161600,LL Road Frame - Black, 52,Black,337,22,FR-R38B-52
43681,216,1,753,2146,962000,Road-150 Red, 56,Red,3578,27,BK-R93R-56
43681,217,2,714,57,680800,Long-Sleeve Logo Jersey, M,Multi,49,99,LJ-0192-M
43681,218,2,764,838,917800,Road-650 Red, 52,Red,782,99,BK-R50R-52
43681,219,2,760,838,917800,Road-650 Red, 60,Red,782,99,BK-R50R-60
43681,220,1,756,874,794000,Road-450 Red, 44,Red,1457,99,BK-R68R-44
43681,221,2,716,57,680800,Long-Sleeve Logo Jersey, XL,Multi,49,99,LJ-0192-X
43681,222,2,711,40,373000,Sport-100 Helmet, Blue,Blue,34,99,HL-U509-B
43681,223,1,725,183,938200,LL Road Frame - Red, 44,Red,337,22,FR-R38R-44
43681,224,2,712,10,373000,AWC Logo Cap,Multi,8,99,CA-1098
43682,225,2,758,1749,588000,Road-450 Red, 52,Red,1457,99,BK-R68R-52
43682,226,1,762,419,458900,Road-650 Red, 44,Red,782,99,BK-R50R-44
43682,227,2,760,838,917800,Road-650 Red, 60,Red,782,99,BK-R50R-60
43682,228,2,770,838,917800,Road-650 Black, 52,Black,782,99,BK-R50B-52
43682,229,1,715,28,840400,Long-Sleeve Logo Jersey, L,Multi,49,99,LJ-0192-L
43683,230,2,776,4049,988000,Mountain-100 Black, 42,Black,3374,99,BK-M82B-42
43683,231,2,715,57,680800,Long-Sleeve Logo Jersey, L,Multi,49,99,LJ-0192-L
43683,232,2,773,4079,988000,Mountain-100 Silver, 44,Silver,3399,99,BK-M82S-44
43683,233,1,774,2039,994000,Mountain-100 Silver, 48,Silver,3399,99,BK-M82S-48
43683,234,1,708,20,186500,Sport-100 Helmet, Black,Black,34,99,HL-U509
43683,235,2,711,40,373000,Sport-100 Helmet, Blue,Blue,34,99,HL-U509-B
43683,236,3,712,15,559500,AWC Logo Cap,Multi,8,99,CA-1098
43683,237,4,775,8099,976000,Mountain-100 Black, 38,Black,3374,99,BK-M82B-38
43683,238,6,777,12149,964000,Mountain-100 Black, 44,Black,3374,99,BK-M82B-44
43683,239,1,772,2039,994000,Mountain-100 Silver, 42,Silver,3399,99,BK-M82S-42
43683,240,3,707,60,559500,Sport-100 Helmet, Red,Red,34,99,HL-U509-R
43683,241,5,778,10124,970000,Mountain-100 Black, 48,Black,3374,99,BK-M82B-48
43683,242,6,709,34,200000,Mountain Bike Socks, M,White,9,5,SO-B909-M
43684,243,2,754,1749,588000,Road-450 Red, 58,Red,1457,99,BK-R68R-58
43684,244,2,762,838,917800,Road-650 Red, 44,Red,782,99,BK-R50R-44
43684,245,1,760,419,458900,Road-650 Red, 60,Red,782,99,BK-R50R-60
43684,246,2,758,1749,588000,Road-450 Red, 52,Red,1457,99,BK-R68R-52
43684,247,1,770,419,458900,Road-650 Black, 52,Black,782,99,BK-R50B-52
43684,248,1,763,419,458900,Road-650 Red, 48,Red,782,99,BK-R50R-48
43685,249,3,765,1258,376700,Road-650 Black, 58,Black,782,99,BK-R50B-58
43685,250,1,763,419,458900,Road-650 Red, 48,Red,782,99,BK-R50R-48
43685,251,1,754,874,794000,Road-450 Red, 58,Red,1457,99,BK-R68R-58
43685,252,1,725,183,938200,LL Road Frame - Red, 44,Red,337,22,FR-R38R-44
43686,253,3,758,2624,382000,Road-450 Red, 52,Red,1457,99,BK-R68R-52
43686,254,1,762,419,458900,Road-650 Red, 44,Red,782,99,BK-R50R-44
43686,255,1,770,419,458900,Road-650 Black, 52,Black,782,99,BK-R50B-52
43687,256,1,768,419,458900,Road-650 Black, 44,Black,782,99,BK-R50B-44
43687,257,2,765,838,917800,Road-650 Black, 58,Black,782,99,BK-R50B-58
43688,258,1,725,183,938200,LL Road Frame - Red, 44,Red,337,22,FR-R38R-44
43688,259,2,760,838,917800,Road-650 Red, 60,Red,782,99,BK-R50R-60
43688,260,3,762,1258,376700,Road-650 Red, 44,Red,782,99,BK-R50R-44
43688,261,1,738,178,580800,LL Road Frame - Black, 52,Black,337,22,FR-R38B-52
43688,262,1,763,419,458900,Road-650 Red, 48,Red,782,99,BK-R50R-48
43688,263,2,729,367,876400,LL Road Frame - Red, 60,Red,337,22,FR-R38R-60
43688,264,2,754,1749,588000,Road-450 Red, 58,Red,1457,99,BK-R68R-58
43688,265,2,758,1749,588000,Road-450 Red, 52,Red,1457,99,BK-R68R-52
43688,266,3,765,1258,376700,Road-650 Black, 58,Black,782,99,BK-R50B-58
43688,267,1,770,419,458900,Road-650 Black, 52,Black,782,99,BK-R50B-52
43688,268,2,753,4293,924000,Road-150 Red, 56,Red,3578,27,BK-R93R-56
43689,269,3,764,1258,376700,Road-650 Red, 52,Red,782,99,BK-R50R-52
43689,270,2,738,357,161600,LL Road Frame - Black, 52,Black,337,22,FR-R38B-52
43689,271,2,725,367,876400,LL Road Frame - Red, 44,Red,337,22,FR-R38R-44
43689,272,1,753,2146,962000,Road-150 Red, 56,Red,3578,27,BK-R93R-56
43689,273,2,755,1749,588000,Road-450 Red, 60,Red,1457,99,BK-R68R-60
43689,274,4,766,1677,835600,Road-650 Black, 60,Black,782,99,BK-R50B-60
43689,275,2,770,838,917800,Road-650 Black, 52,Black,782,99,BK-R50B-52
43689,276,7,760,2936,212300,Road-650 Red, 60,Red,782,99,BK-R50R-60
43689,277,3,726,551,814600,LL Road Frame - Red, 48,Red,337,22,FR-R38R-48
43689,278,1,722,178,580800,LL Road Frame - Black, 58,Black,337,22,FR-R38B-58
43689,279,6,763,2516,753400,Road-650 Red, 48,Red,782,99,BK-R50R-48
43689,280,2,729,367,876400,LL Road Frame - Red, 60,Red,337,22,FR-R38R-60
43689,281,2,730,367,876400,LL Road Frame - Red, 62,Red,337,22,FR-R38R-62
43689,282,2,732,713,796000,ML Road Frame - Red, 48,Red,594,83,FR-R72R-48
43689,283,5,765,2097,294500,Road-650 Black, 58,Black,782,99,BK-R50B-58
43689,284,2,768,838,917800,Road-650 Black, 44,Black,782,99,BK-R50B-44
43689,285,2,761,838,917800,Road-650 Red, 62,Red,782,99,BK-R50R-62
43689,286,3,758,2624,382000,Road-450 Red, 52,Red,1457,99,BK-R68R-52
43689,287,2,749,4293,924000,Road-150 Red, 62,Red,3578,27,BK-R93R-62
43689,288,9,762,3775,130100,Road-650 Red, 44,Red,782,99,BK-R50R-44
43689,289,4,754,3499,176000,Road-450 Red, 58,Red,1457,99,BK-R68R-58
43690,290,1,715,28,840400,Long-Sleeve Logo Jersey, L,Multi,49,99,LJ-0192-L
43690,291,1,770,419,458900,Road-650 Black, 52,Black,782,99,BK-R50B-52
43690,292,2,712,10,373000,AWC Logo Cap,Multi,8,99,CA-1098
43690,293,2,760,838,917800,Road-650 Red, 60,Red,782,99,BK-R50R-60
43691,294,1,758,874,794000,Road-450 Red, 52,Red,1457,99,BK-R68R-52
43692,295,5,770,2097,294500,Road-650 Black, 52,Black,782,99,BK-R50B-52
43692,296,1,725,183,938200,LL Road Frame - Red, 44,Red,337,22,FR-R38R-44
43692,297,8,754,6998,352000,Road-450 Red, 58,Red,1457,99,BK-R68R-58
43692,298,2,730,367,876400,LL Road Frame - Red, 62,Red,337,22,FR-R38R-62
43692,299,10,715,288,404000,Long-Sleeve Logo Jersey, L,Multi,49,99,LJ-0192-L
43692,300,1,768,419,458900,Road-650 Black, 44,Black,782,99,BK-R50B-44
43692,301,4,756,3499,176000,Road-450 Red, 44,Red,1457,99,BK-R68R-44
43692,302,2,738,357,161600,LL Road Frame - Black, 52,Black,337,22,FR-R38B-52
43692,303,8,758,6998,352000,Road-450 Red, 52,Red,1457,99,BK-R68R-52
43692,304,3,708,60,559500,Sport-100 Helmet, Black,Black,34,99,HL-U509
43692,305,6,762,2516,753400,Road-650 Red, 44,Red,782,99,BK-R50R-44
43692,306,3,732,1070,694000,ML Road Frame - Red, 48,Red,594,83,FR-R72R-48
43692,307,6,712,31,119000,AWC Logo Cap,Multi,8,99,CA-1098
43692,308,4,714,115,361600,Long-Sleeve Logo Jersey, M,Multi,49,99,LJ-0192-M
43692,309,7,760,2936,212300,Road-650 Red, 60,Red,782,99,BK-R50R-60
43692,310,2,755,1749,588000,Road-450 Red, 60,Red,1457,99,BK-R68R-60
43692,311,4,716,115,361600,Long-Sleeve Logo Jersey, XL,Multi,49,99,LJ-0192-X
43692,312,2,765,838,917800,Road-650 Black, 58,Black,782,99,BK-R50B-58
43692,313,1,764,419,458900,Road-650 Red, 52,Red,782,99,BK-R50R-52
43692,314,2,753,4293,924000,Road-150 Red, 56,Red,3578,27,BK-R93R-56
43692,315,1,766,419,458900,Road-650 Black, 60,Black,782,99,BK-R50B-60
43692,316,1,722,178,580800,LL Road Frame - Black, 58,Black,337,22,FR-R38B-58
43692,317,3,761,1258,376700,Road-650 Red, 62,Red,782,99,BK-R50R-62
43692,318,3,711,60,559500,Sport-100 Helmet, Blue,Blue,34,99,HL-U509-B
43692,319,1,763,419,458900,Road-650 Red, 48,Red,782,99,BK-R50R-48
43692,320,2,729,367,876400,LL Road Frame - Red, 60,Red,337,22,FR-R38R-60
43692,321,4,707,80,746000,Sport-100 Helmet, Red,Red,34,99,HL-U509-R
43692,322,2,726,367,876400,LL Road Frame - Red, 48,Red,337,22,FR-R38R-48
